Time,MS,Frame Number,Direction,Message Type,Event,EventInfo,All-LAC,All-Cell Id,All-BSIC (Num),All-ARFCN BCCH,All-Longitude,All-Latitude,All-RxLev Full (dBm),All-RxLev Sub (dBm),All-RxQual Full,All-RxQual Sub,All-MS TxPower (dBm),All-Neighbor LAC (Sorted)[1],All-Neighbor LAC (Sorted)[2],All-Neighbor LAC (Sorted)[3],All-Neighbor LAC (Sorted)[4],All-Neighbor LAC (Sorted)[5],All-Neighbor LAC (Sorted)[6],All-Neighbor Cell Id (Sorted)[1],All-Neighbor Cell Id (Sorted)[2],All-Neighbor Cell Id (Sorted)[3],All-Neighbor Cell Id (Sorted)[4],All-Neighbor Cell Id (Sorted)[5],All-Neighbor Cell Id (Sorted)[6],All-Neighbor BSIC (Num) (Sorted)[1],All-Neighbor BSIC (Num) (Sorted)[2],All-Neighbor BSIC (Num) (Sorted)[3],All-Neighbor BSIC (Num) (Sorted)[4],All-Neighbor BSIC (Num) (Sorted)[5],All-Neighbor BSIC (Num) (Sorted)[6],All-Neighbor ARFCN (Sorted)[1],All-Neighbor ARFCN (Sorted)[2],All-Neighbor ARFCN (Sorted)[3],All-Neighbor ARFCN (Sorted)[4],All-Neighbor ARFCN (Sorted)[5],All-Neighbor ARFCN (Sorted)[6],All-Neighbor RxLev (dBm) (Sorted)[1],All-Neighbor RxLev (dBm) (Sorted)[2],All-Neighbor RxLev (dBm) (Sorted)[3],All-Neighbor RxLev (dBm) (Sorted)[4],All-Neighbor RxLev (dBm) (Sorted)[5],All-Neighbor RxLev (dBm) (Sorted)[6]
1440063619.0,1.0,1.0,1.0,1.0,1.0,1.0,167,52011,1.0,1.0,121.464861,31.246923,-52.0,-52.0,1.0,1.0,1.0,167,167,-999,-999,-999,-999,52011,52013,-999,-999,-999,-999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-52.0,-53.5,0.0,0.0,0.0,0.0
1440054304.0,1.0,1.0,1.0,1.0,1.0,1.0,171,31851,1.0,1.0,121.451247,31.231196,-53.5,-53.5,1.0,1.0,1.0,171,-999,-999,-999,-999,-999,31851,-999,-999,-999,-999,-999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-53.5,0.0,0.0,0.0,0.0,0.0
1440054496.0,1.0,1.0,1.0,1.0,1.0,1.0,171,10262,1.0,1.0,121.455086,31.23215,-55.5,-55.5,1.0,1.0,1.0,171,171,171,-999,-999,-999,10262,11883,11882,-999,-999,-999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-55.5,-58.5,-58.0,0.0,0.0,0.0
1440051655.0,1.0,1.0,1.0,1.0,1.0,1.0,163,63,1.0,1.0,121.461442,31.236757,-59.5,-59.5,1.0,1.0,1.0,163,163,163,171,171,171,63,1873,1872,941,1881,1882,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-59.5,-60.0,-60.5,-59.5,-59.5,-60.0
1440051659.0,1.0,1.0,1.0,1.0,1.0,1.0,163,63,1.0,1.0,121.461536,31.236544,-61.0,-61.0,1.0,1.0,1.0,163,163,171,163,171,171,63,1873,941,1872,1881,1882,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-61.0,-60.5,-61.0,-61.0,-60.5,-60.0
1440051666.0,1.0,1.0,1.0,1.0,1.0,1.0,163,63,1.0,1.0,121.461616,31.236141,-58.0,-58.0,1.0,1.0,1.0,163,163,163,171,171,171,63,1873,1872,941,1881,1882,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-58.0,-57.5,-58.0,-58.5,-59.5,-59.5
1440051667.0,1.0,1.0,1.0,1.0,1.0,1.0,163,63,1.0,1.0,121.461626,31.236046,-56.5,-56.5,1.0,1.0,1.0,163,163,163,-999,-999,-999,63,1873,1872,-999,-999,-999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-56.5,-56.5,-56.5,0.0,0.0,0.0
1440063379.0,1.0,1.0,1.0,1.0,1.0,1.0,167,52011,1.0,1.0,121.468046,31.247152,-60.5,-60.5,1.0,1.0,1.0,167,167,-999,-999,-999,-999,52011,51343,-999,-999,-999,-999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-60.5,-69.0,0.0,0.0,0.0,0.0
1440054661.0,1.0,1.0,1.0,1.0,1.0,1.0,163,51141,1.0,1.0,121.457395,31.233354,-56.5,-56.5,1.0,1.0,1.0,163,163,-999,-999,-999,-999,51141,50871,-999,-999,-999,-999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-56.5,-55.0,0.0,0.0,0.0,0.0
1440054843.0,1.0,1.0,1.0,1.0,1.0,1.0,163,21811,1.0,1.0,121.458597,31.235394,-73.5,-73.5,1.0,1.0,1.0,163,171,171,-999,-999,-999,21811,20261,21843,-999,-999,-999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-73.5,-73.5,-73.0,0.0,0.0,0.0
1440054852.0,1.0,1.0,1.0,1.0,1.0,1.0,163,21811,1.0,1.0,121.459028,31.235542,-74.0,-74.0,1.0,1.0,1.0,163,171,171,163,-999,-999,21811,20261,21843,20063,-999,-999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-74.0,-73.0,-73.0,-73.5,0.0,0.0
1440054908.0,1.0,1.0,1.0,1.0,1.0,1.0,163,21811,1.0,1.0,121.460984,31.237829,-61.5,-61.5,1.0,1.0,1.0,163,163,-999,-999,-999,-999,21811,21371,-999,-999,-999,-999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-61.5,-62.0,0.0,0.0,0.0,0.0
1440054913.0,1.0,1.0,1.0,1.0,1.0,1.0,163,51811,1.0,1.0,121.460759,31.238198,-66.5,-66.5,1.0,1.0,1.0,163,163,-999,-999,-999,-999,51811,51371,-999,-999,-999,-999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-66.5,-57.5,0.0,0.0,0.0,0.0
1440072499.0,1.0,1.0,1.0,1.0,1.0,1.0,167,12513,1.0,1.0,121.458753,31.24235,-63.0,-63.0,1.0,1.0,1.0,167,163,167,167,163,163,12513,11513,12512,12463,10822,10823,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-63.0,-65.5,-63.5,-67.0,-64.0,-64.0
1440072528.0,1.0,1.0,1.0,1.0,1.0,1.0,167,52512,1.0,1.0,121.45902,31.241711,-59.5,-59.5,1.0,1.0,1.0,167,167,-999,-999,-999,-999,52512,52513,-999,-999,-999,-999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-59.5,-60.0,0.0,0.0,0.0,0.0
1440072529.0,1.0,1.0,1.0,1.0,1.0,1.0,167,52512,1.0,1.0,121.459039,31.241665,-62.5,-62.5,1.0,1.0,1.0,167,167,163,-999,-999,-999,52512,52513,51513,-999,-999,-999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-62.5,-64.0,-63.0,0.0,0.0,0.0
1440072533.0,1.0,1.0,1.0,1.0,1.0,1.0,167,52512,1.0,1.0,121.459114,31.241484,-62.0,-62.0,1.0,1.0,1.0,167,163,167,163,-999,-999,52512,51513,52513,50822,-999,-999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-62.0,-63.0,-61.0,-62.0,0.0,0.0
1440049985.0,1.0,1.0,1.0,1.0,1.0,1.0,167,52013,1.0,1.0,121.459804,31.246342,-54.0,-54.0,1.0,1.0,1.0,167,-999,-999,-999,-999,-999,52013,-999,-999,-999,-999,-999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-54.0,0.0,0.0,0.0,0.0,0.0
1440050104.0,1.0,1.0,1.0,1.0,1.0,1.0,167,52011,1.0,1.0,121.467019,31.248258,-62.5,-62.5,1.0,1.0,1.0,167,167,-999,-999,-999,-999,52011,52013,-999,-999,-999,-999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-62.5,-63.5,0.0,0.0,0.0,0.0
1440050584.0,1.0,1.0,1.0,1.0,1.0,1.0,167,52013,1.0,1.0,121.463048,31.246217,-55.0,-55.0,1.0,1.0,1.0,167,-999,-999,-999,-999,-999,52013,-999,-999,-999,-999,-999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-55.0,0.0,0.0,0.0,0.0,0.0
1440050703.0,1.0,1.0,1.0,1.0,1.0,1.0,167,52013,1.0,1.0,121.460769,31.246479,-65.5,-65.5,1.0,1.0,1.0,167,167,167,167,-999,-999,52013,52463,52011,51343,-999,-999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-65.5,-71.0,-70.5,-68.5,0.0,0.0
